134,it,2025-07-10 04:00:14
135,health,2025-07-10 04:00:14
136,sport,2025-07-10 04:00:14
137,it,2025-07-10 04:00:14
138,health,2025-07-10 04:00:14
140,health,2025-07-10 04:00:14
141,other,2025-07-10 04:00:14
143,health,2025-07-10 04:00:14
144,other,2025-07-10 04:00:14
145,other,2025-07-10 04:00:14
146,sport,2025-07-10 04:00:14
147,health,2025-07-10 04:00:14
148,sport,2025-07-10 04:00:14
149,other,2025-07-10 04:00:14
151,other,2025-07-10 04:00:14
152,other,2025-07-10 04:00:14
153,health,2025-07-10 04:00:14
154,health,2025-07-10 04:00:14
156,other,2025-07-10 04:00:14
157,it,2025-07-10 04:00:14
158,sport,2025-07-10 04:00:14
159,other,2025-07-10 04:00:14
160,other,2025-07-10 04:00:14
161,it,2025-07-10 04:00:14
162,it,2025-07-10 04:00:14
163,it,2025-07-10 04:00:14
166,sport,2025-07-10 04:00:14
167,sport,2025-07-10 04:00:14
169,sport,2025-07-10 04:00:14
170,sport,2025-07-10 04:00:14
171,other,2025-07-10 04:00:14
172,health,2025-07-10 04:00:14
174,sport,2025-07-10 04:00:14
175,it,2025-07-10 04:00:16
176,health,2025-07-10 04:00:16
177,health,2025-07-10 04:00:16
178,it,2025-07-10 04:00:16
180,sport,2025-07-10 04:00:16
181,other,2025-07-10 04:00:16
184,other,2025-07-10 04:00:16
185,sport,2025-07-10 04:00:16
186,health,2025-07-10 04:00:16
187,other,2025-07-10 04:00:16
188,other,2025-07-10 04:00:16
189,sport,2025-07-10 04:00:16
190,it,2025-07-10 04:00:16
191,it,2025-07-10 04:00:16
192,health,2025-07-10 04:00:16
193,health,2025-07-10 04:00:16
195,sport,2025-07-10 04:00:16
196,it,2025-07-10 04:00:16
197,it,2025-07-10 04:00:16
198,it,2025-07-10 04:00:16
199,sport,2025-07-10 04:00:16
200,health,2025-07-10 04:00:16
201,health,2025-07-10 04:00:16
202,sport,2025-07-10 04:00:16
203,sport,2025-07-10 04:00:16
204,it,2025-07-10 04:00:16
205,it,2025-07-10 04:00:16
206,sport,2025-07-10 04:00:16
207,health,2025-07-10 04:00:16
208,sport,2025-07-10 04:00:16
210,health,2025-07-10 04:00:16
211,it,2025-07-10 04:00:16
212,health,2025-07-10 04:00:16
213,health,2025-07-10 04:00:18
214,other,2025-07-10 04:00:18
216,it,2025-07-10 04:00:18
217,sport,2025-07-10 04:00:18
218,it,2025-07-10 04:00:18
219,other,2025-07-10 04:00:18
220,sport,2025-07-10 04:00:18
221,sport,2025-07-10 04:00:18
222,it,2025-07-10 04:00:18
223,other,2025-07-10 04:00:18
225,sport,2025-07-10 04:00:18
227,it,2025-07-10 04:00:18
228,sport,2025-07-10 04:00:18
229,it,2025-07-10 04:00:18
230,health,2025-07-10 04:00:18
231,it,2025-07-10 04:00:18
232,other,2025-07-10 04:00:18
234,it,2025-07-10 04:00:18
235,other,2025-07-10 04:00:18
236,health,2025-07-10 04:00:18
237,it,2025-07-10 04:00:18
238,sport,2025-07-10 04:00:18
239,health,2025-07-10 04:00:18
240,it,2025-07-10 04:00:18
241,it,2025-07-10 04:00:18
242,it,2025-07-10 04:00:18
245,health,2025-07-10 04:00:18
246,health,2025-07-10 04:00:18
248,sport,2025-07-10 04:00:18
250,sport,2025-07-10 04:00:18
251,other,2025-07-10 04:00:18
252,it,2025-07-10 04:00:18
253,health,2025-07-10 04:00:18
254,sport,2025-07-10 04:00:20
255,it,2025-07-10 04:00:20
256,health,2025-07-10 04:00:20
259,other,2025-07-10 04:00:20
260,health,2025-07-10 04:00:20
261,sport,2025-07-10 04:00:20
262,it,2025-07-10 04:00:20
263,health,2025-07-10 04:00:20
264,health,2025-07-10 04:00:20
265,other,2025-07-10 04:00:20
266,other,2025-07-10 04:00:20
267,health,2025-07-10 04:00:20
268,sport,2025-07-10 04:00:20
269,sport,2025-07-10 04:00:20
270,other,2025-07-10 04:00:20
271,it,2025-07-10 04:00:20
272,health,2025-07-10 04:00:20
273,sport,2025-07-10 04:00:20
274,health,2025-07-10 04:00:20
275,health,2025-07-10 04:00:20
276,it,2025-07-10 04:00:20
277,it,2025-07-10 04:00:20
279,health,2025-07-10 04:00:20
280,sport,2025-07-10 04:00:20
281,other,2025-07-10 04:00:20
282,health,2025-07-10 04:00:20
285,other,2025-07-10 04:00:20
286,it,2025-07-10 04:00:20
287,it,2025-07-10 04:00:20
289,sport,2025-07-10 04:00:20
290,other,2025-07-10 04:00:20
291,it,2025-07-10 04:00:20
292,health,2025-07-10 04:00:20
293,health,2025-07-10 04:00:22
294,sport,2025-07-10 04:00:22
295,other,2025-07-10 04:00:22
296,sport,2025-07-10 04:00:22
297,it,2025-07-10 04:00:22
298,it,2025-07-10 04:00:22
299,sport,2025-07-10 04:00:22
300,health,2025-07-10 04:00:22
301,it,2025-07-10 04:00:22
302,other,2025-07-10 04:00:22
305,other,2025-07-10 04:00:22
306,health,2025-07-10 04:00:22
308,health,2025-07-10 04:00:22
309,health,2025-07-10 04:00:22
310,other,2025-07-10 04:00:22
312,sport,2025-07-10 04:00:22
313,sport,2025-07-10 04:00:22
316,it,2025-07-10 04:00:22
317,other,2025-07-10 04:00:22
318,sport,2025-07-10 04:00:22
319,health,2025-07-10 04:00:22
320,sport,2025-07-10 04:00:22
321,health,2025-07-10 04:00:22
322,it,2025-07-10 04:00:22
323,sport,2025-07-10 04:00:22
325,sport,2025-07-10 04:00:22
326,it,2025-07-10 04:00:22
327,it,2025-07-10 04:00:22
329,other,2025-07-10 04:00:22
330,it,2025-07-10 04:00:22
331,sport,2025-07-10 04:00:22
332,sport,2025-07-10 04:00:22
333,it,2025-07-10 04:00:22
334,other,2025-07-10 04:00:24
335,sport,2025-07-10 04:00:24
336,health,2025-07-10 04:00:24
337,health,2025-07-10 04:00:24
338,other,2025-07-10 04:00:24
339,health,2025-07-10 04:00:24
341,sport,2025-07-10 04:00:24
342,other,2025-07-10 04:00:24
344,health,2025-07-10 04:00:24
345,other,2025-07-10 04:00:24
346,health,2025-07-10 04:00:24
347,other,2025-07-10 04:00:24
348,other,2025-07-10 04:00:24
349,it,2025-07-10 04:00:24
350,health,2025-07-10 04:00:24
351,other,2025-07-10 04:00:24
352,it,2025-07-10 04:00:24
353,health,2025-07-10 04:00:24
354,it,2025-07-10 04:00:24
355,it,2025-07-10 04:00:24
356,health,2025-07-10 04:00:24
357,health,2025-07-10 04:00:24
358,health,2025-07-10 04:00:24
359,it,2025-07-10 04:00:24
360,it,2025-07-10 04:00:24
363,other,2025-07-10 04:00:24
364,other,2025-07-10 04:00:24
365,sport,2025-07-10 04:00:24
366,other,2025-07-10 04:00:24
367,other,2025-07-10 04:00:24
368,sport,2025-07-10 04:00:24
370,other,2025-07-10 04:00:24
371,sport,2025-07-10 04:00:24
373,other,2025-07-10 04:00:26
374,it,2025-07-10 04:00:26
378,health,2025-07-10 04:00:26
379,health,2025-07-10 04:00:26
381,it,2025-07-10 04:00:26
382,health,2025-07-10 04:00:26
384,it,2025-07-10 04:00:26
386,sport,2025-07-10 04:00:26
387,other,2025-07-10 04:00:26
388,it,2025-07-10 04:00:26
389,other,2025-07-10 04:00:26
392,other,2025-07-10 04:00:26
393,sport,2025-07-10 04:00:26
394,sport,2025-07-10 04:00:26
395,sport,2025-07-10 04:00:26
396,health,2025-07-10 04:00:26
398,sport,2025-07-10 04:00:26
399,sport,2025-07-10 04:00:26
400,other,2025-07-10 04:00:26
401,it,2025-07-10 04:00:26
402,health,2025-07-10 04:00:26
403,other,2025-07-10 04:00:26
404,other,2025-07-10 04:00:26
405,sport,2025-07-10 04:00:26
406,other,2025-07-10 04:00:26
407,health,2025-07-10 04:00:26
408,other,2025-07-10 04:00:26
409,it,2025-07-10 04:00:26
410,health,2025-07-10 04:00:26
411,it,2025-07-10 04:00:26
412,sport,2025-07-10 04:00:26
414,health,2025-07-10 04:00:26
415,sport,2025-07-10 04:00:26
416,health,2025-07-10 04:00:28
417,other,2025-07-10 04:00:28
418,sport,2025-07-10 04:00:28
419,it,2025-07-10 04:00:28
420,it,2025-07-10 04:00:28
421,other,2025-07-10 04:00:28
422,health,2025-07-10 04:00:28
423,other,2025-07-10 04:00:28
424,health,2025-07-10 04:00:28
426,it,2025-07-10 04:00:28
427,it,2025-07-10 04:00:28
429,other,2025-07-10 04:00:28
430,it,2025-07-10 04:00:28
432,sport,2025-07-10 04:00:28
433,sport,2025-07-10 04:00:28
434,health,2025-07-10 04:00:28
435,it,2025-07-10 04:00:28
437,it,2025-07-10 04:00:28
440,it,2025-07-10 04:00:28
441,other,2025-07-10 04:00:28
442,health,2025-07-10 04:00:28
443,other,2025-07-10 04:00:28
444,it,2025-07-10 04:00:28
445,it,2025-07-10 04:00:28
446,it,2025-07-10 04:00:28
447,other,2025-07-10 04:00:28
448,it,2025-07-10 04:00:28
449,sport,2025-07-10 04:00:28
450,health,2025-07-10 04:00:28
451,it,2025-07-10 04:00:28
452,health,2025-07-10 04:00:28
454,health,2025-07-10 04:00:28
455,other,2025-07-10 04:00:28
456,sport,2025-07-10 04:00:30
457,it,2025-07-10 04:00:30
458,sport,2025-07-10 04:00:30
459,it,2025-07-10 04:00:30
460,it,2025-07-10 04:00:30
461,sport,2025-07-10 04:00:30
462,sport,2025-07-10 04:00:30
463,it,2025-07-10 04:00:30
464,it,2025-07-10 04:00:30
466,other,2025-07-10 04:00:30
467,it,2025-07-10 04:00:30
468,health,2025-07-10 04:00:30
469,it,2025-07-10 04:00:30
470,sport,2025-07-10 04:00:30
472,it,2025-07-10 04:00:30
474,health,2025-07-10 04:00:30
475,sport,2025-07-10 04:00:30
476,sport,2025-07-10 04:00:30
478,it,2025-07-10 04:00:30
479,other,2025-07-10 04:00:30
480,it,2025-07-10 04:00:30
482,it,2025-07-10 04:00:30
483,sport,2025-07-10 04:00:30
484,it,2025-07-10 04:00:30
485,other,2025-07-10 04:00:30
486,it,2025-07-10 04:00:30
487,sport,2025-07-10 04:00:30
488,it,2025-07-10 04:00:30
489,other,2025-07-10 04:00:30
490,it,2025-07-10 04:00:30
491,sport,2025-07-10 04:00:30
492,health,2025-07-10 04:00:30
493,health,2025-07-10 04:00:30
494,health,2025-07-10 04:00:32
495,other,2025-07-10 04:00:32
497,it,2025-07-10 04:00:32
498,other,2025-07-10 04:00:32
499,it,2025-07-10 04:00:32
502,it,2025-07-10 04:00:32
503,it,2025-07-10 04:00:32
504,other,2025-07-10 04:00:32
505,other,2025-07-10 04:00:32
508,health,2025-07-10 04:00:32
509,health,2025-07-10 04:00:32
510,other,2025-07-10 04:00:32
511,sport,2025-07-10 04:00:32
512,health,2025-07-10 04:00:32
513,other,2025-07-10 04:00:32
515,sport,2025-07-10 04:00:32
516,it,2025-07-10 04:00:32
517,sport,2025-07-10 04:00:32
518,health,2025-07-10 04:00:32
521,other,2025-07-10 04:00:32
522,it,2025-07-10 04:00:32
523,it,2025-07-10 04:00:32
524,it,2025-07-10 04:00:32
525,health,2025-07-10 04:00:32
526,health,2025-07-10 04:00:32
527,it,2025-07-10 04:00:32
529,sport,2025-07-10 04:00:32
530,it,2025-07-10 04:00:32
532,other,2025-07-10 04:00:32
534,health,2025-07-10 04:00:32
535,health,2025-07-10 04:00:32
537,sport,2025-07-10 04:00:32
538,it,2025-07-10 04:00:32
540,other,2025-07-10 04:00:34
541,health,2025-07-10 04:00:34
542,health,2025-07-10 04:00:34
543,health,2025-07-10 04:00:34
544,it,2025-07-10 04:00:34
547,sport,2025-07-10 04:00:34
548,sport,2025-07-10 04:00:34
549,other,2025-07-10 04:00:34
550,sport,2025-07-10 04:00:34
551,other,2025-07-10 04:00:34
552,it,2025-07-10 04:00:34
553,other,2025-07-10 04:00:34
554,it,2025-07-10 04:00:34
555,sport,2025-07-10 04:00:34
556,sport,2025-07-10 04:00:34
558,other,2025-07-10 04:00:34
559,sport,2025-07-10 04:00:34
560,other,2025-07-10 04:00:34
561,health,2025-07-10 04:00:34
562,other,2025-07-10 04:00:34
563,health,2025-07-10 04:00:34
564,health,2025-07-10 04:00:34
565,it,2025-07-10 04:00:34
566,sport,2025-07-10 04:00:34
567,sport,2025-07-10 04:00:34
568,health,2025-07-10 04:00:34
569,sport,2025-07-10 04:00:34
571,it,2025-07-10 04:00:34
573,sport,2025-07-10 04:00:34
574,health,2025-07-10 04:00:34
575,sport,2025-07-10 04:00:34
576,it,2025-07-10 04:00:34
577,health,2025-07-10 04:00:34
578,health,2025-07-10 04:00:36
579,sport,2025-07-10 04:00:36
581,health,2025-07-10 04:00:36
582,health,2025-07-10 04:00:36
583,it,2025-07-10 04:00:36
584,health,2025-07-10 04:00:36
585,sport,2025-07-10 04:00:36
586,sport,2025-07-10 04:00:36
587,other,2025-07-10 04:00:36
589,it,2025-07-10 04:00:36
590,it,2025-07-10 04:00:36
591,sport,2025-07-10 04:00:36
592,other,2025-07-10 04:00:36
595,other,2025-07-10 04:00:36
596,other,2025-07-10 04:00:36
597,it,2025-07-10 04:00:36
598,other,2025-07-10 04:00:36
599,it,2025-07-10 04:00:36
600,sport,2025-07-10 04:00:36
601,health,2025-07-10 04:00:36
602,other,2025-07-10 04:00:36
603,health,2025-07-10 04:00:36
604,other,2025-07-10 04:00:36
605,health,2025-07-10 04:00:36
606,health,2025-07-10 04:00:36
607,other,2025-07-10 04:00:36
608,sport,2025-07-10 04:00:36
611,health,2025-07-10 04:00:36
612,health,2025-07-10 04:00:36
613,other,2025-07-10 04:00:36
614,other,2025-07-10 04:00:36
615,it,2025-07-10 04:00:36
616,other,2025-07-10 04:00:36
617,health,2025-07-10 04:00:38
618,health,2025-07-10 04:00:38
619,it,2025-07-10 04:00:38
620,health,2025-07-10 04:00:38
621,it,2025-07-10 04:00:38
622,health,2025-07-10 04:00:38
623,sport,2025-07-10 04:00:38
624,other,2025-07-10 04:00:38
626,other,2025-07-10 04:00:38
627,sport,2025-07-10 04:00:38
628,other,2025-07-10 04:00:38
629,it,2025-07-10 04:00:38
630,health,2025-07-10 04:00:38
631,other,2025-07-10 04:00:38
632,sport,2025-07-10 04:00:38
633,it,2025-07-10 04:00:38
634,it,2025-07-10 04:00:38
635,sport,2025-07-10 04:00:38
636,other,2025-07-10 04:00:38
637,other,2025-07-10 04:00:38
638,health,2025-07-10 04:00:38
640,sport,2025-07-10 04:00:38
641,health,2025-07-10 04:00:38
642,it,2025-07-10 04:00:38
643,health,2025-07-10 04:00:38
644,it,2025-07-10 04:00:38
645,it,2025-07-10 04:00:38
648,sport,2025-07-10 04:00:38
649,sport,2025-07-10 04:00:38
651,health,2025-07-10 04:00:38
652,it,2025-07-10 04:00:38
654,health,2025-07-10 04:00:38
655,sport,2025-07-10 04:00:38
656,health,2025-07-10 04:00:40
657,sport,2025-07-10 04:00:40
658,health,2025-07-10 04:00:40
659,it,2025-07-10 04:00:40
662,it,2025-07-10 04:00:40
664,sport,2025-07-10 04:00:40
666,sport,2025-07-10 04:00:40
667,health,2025-07-10 04:00:40
669,it,2025-07-10 04:00:40
670,other,2025-07-10 04:00:40
671,other,2025-07-10 04:00:40
672,sport,2025-07-10 04:00:40
673,other,2025-07-10 04:00:40
675,health,2025-07-10 04:00:40
676,health,2025-07-10 04:00:40
677,other,2025-07-10 04:00:40
679,health,2025-07-10 04:00:40
680,sport,2025-07-10 04:00:40
682,health,2025-07-10 04:00:40
683,sport,2025-07-10 04:00:40
684,sport,2025-07-10 04:00:40
685,other,2025-07-10 04:00:40
687,health,2025-07-10 04:00:40
688,sport,2025-07-10 04:00:40
689,other,2025-07-10 04:00:40
690,sport,2025-07-10 04:00:40
691,sport,2025-07-10 04:00:40
692,health,2025-07-10 04:00:40
695,health,2025-07-10 04:00:40
697,it,2025-07-10 04:00:40
698,it,2025-07-10 04:00:40
699,sport,2025-07-10 04:00:40
700,other,2025-07-10 04:00:40
701,sport,2025-07-10 04:00:42
702,other,2025-07-10 04:00:42
703,sport,2025-07-10 04:00:42
704,it,2025-07-10 04:00:42
705,sport,2025-07-10 04:00:42
706,it,2025-07-10 04:00:42
707,it,2025-07-10 04:00:42
708,other,2025-07-10 04:00:42
710,sport,2025-07-10 04:00:42
713,other,2025-07-10 04:00:42
714,sport,2025-07-10 04:00:42
717,sport,2025-07-10 04:00:42
718,other,2025-07-10 04:00:42
721,health,2025-07-10 04:00:42
722,other,2025-07-10 04:00:42
724,it,2025-07-10 04:00:42
725,it,2025-07-10 04:00:42
726,it,2025-07-10 04:00:42
727,health,2025-07-10 04:00:42
728,other,2025-07-10 04:00:42
729,health,2025-07-10 04:00:42
730,sport,2025-07-10 04:00:42
732,sport,2025-07-10 04:00:42
733,health,2025-07-10 04:00:42
734,sport,2025-07-10 04:00:42
735,health,2025-07-10 04:00:42
736,it,2025-07-10 04:00:42
737,it,2025-07-10 04:00:42
738,health,2025-07-10 04:00:42
739,it,2025-07-10 04:00:42
740,it,2025-07-10 04:00:42
741,health,2025-07-10 04:00:42
742,sport,2025-07-10 04:00:42
743,it,2025-07-10 04:00:44
744,other,2025-07-10 04:00:44
746,health,2025-07-10 04:00:44
748,other,2025-07-10 04:00:44
749,other,2025-07-10 04:00:44
752,sport,2025-07-10 04:00:44
754,it,2025-07-10 04:00:44
755,other,2025-07-10 04:00:44
756,sport,2025-07-10 04:00:44
758,health,2025-07-10 04:00:44
759,sport,2025-07-10 04:00:44
760,health,2025-07-10 04:00:44
761,other,2025-07-10 04:00:44
762,sport,2025-07-10 04:00:44
763,other,2025-07-10 04:00:44
764,health,2025-07-10 04:00:44
765,it,2025-07-10 04:00:44
767,health,2025-07-10 04:00:44
768,other,2025-07-10 04:00:44
769,it,2025-07-10 04:00:44
771,other,2025-07-10 04:00:44
772,other,2025-07-10 04:00:44
773,other,2025-07-10 04:00:44
774,health,2025-07-10 04:00:44
775,sport,2025-07-10 04:00:44
777,health,2025-07-10 04:00:44
778,it,2025-07-10 04:00:44
779,sport,2025-07-10 04:00:44
780,health,2025-07-10 04:00:44
782,other,2025-07-10 04:00:44
783,sport,2025-07-10 04:00:44
784,health,2025-07-10 04:00:44
785,sport,2025-07-10 04:00:44
786,it,2025-07-10 04:00:46
787,it,2025-07-10 04:00:46
788,sport,2025-07-10 04:00:46
789,sport,2025-07-10 04:00:46
790,it,2025-07-10 04:00:46
791,other,2025-07-10 04:00:46
792,sport,2025-07-10 04:00:46
793,health,2025-07-10 04:00:46
794,health,2025-07-10 04:00:46
796,health,2025-07-10 04:00:46
797,sport,2025-07-10 04:00:46
799,other,2025-07-10 04:00:46
800,other,2025-07-10 04:00:46
801,other,2025-07-10 04:00:46
802,health,2025-07-10 04:00:46
803,sport,2025-07-10 04:00:46
804,it,2025-07-10 04:00:46
805,other,2025-07-10 04:00:46
806,other,2025-07-10 04:00:46
807,sport,2025-07-10 04:00:46
809,sport,2025-07-10 04:00:46
810,sport,2025-07-10 04:00:46
811,other,2025-07-10 04:00:46
812,health,2025-07-10 04:00:46
813,sport,2025-07-10 04:00:46
814,other,2025-07-10 04:00:46
816,it,2025-07-10 04:00:46
817,sport,2025-07-10 04:00:46
819,it,2025-07-10 04:00:46
820,it,2025-07-10 04:00:46
821,health,2025-07-10 04:00:46
822,other,2025-07-10 04:00:46
825,other,2025-07-10 04:00:46
827,health,2025-07-10 04:00:48
829,health,2025-07-10 04:00:48
831,it,2025-07-10 04:00:48
832,other,2025-07-10 04:00:48
833,health,2025-07-10 04:00:48
834,health,2025-07-10 04:00:48
836,sport,2025-07-10 04:00:48
838,other,2025-07-10 04:00:48
839,sport,2025-07-10 04:00:48
840,health,2025-07-10 04:00:48
841,it,2025-07-10 04:00:48
842,other,2025-07-10 04:00:48
843,other,2025-07-10 04:00:48
844,health,2025-07-10 04:00:48
845,it,2025-07-10 04:00:48
848,other,2025-07-10 04:00:48
849,health,2025-07-10 04:00:48
850,sport,2025-07-10 04:00:48
851,other,2025-07-10 04:00:48
852,other,2025-07-10 04:00:48
854,it,2025-07-10 04:00:48
855,it,2025-07-10 04:00:48
856,other,2025-07-10 04:00:48
857,other,2025-07-10 04:00:48
858,other,2025-07-10 04:00:48
859,it,2025-07-10 04:00:48
860,sport,2025-07-10 04:00:48
861,other,2025-07-10 04:00:48
862,it,2025-07-10 04:00:48
863,it,2025-07-10 04:00:48
864,sport,2025-07-10 04:00:48
865,other,2025-07-10 04:00:48
866,it,2025-07-10 04:00:48
868,it,2025-07-10 04:00:50
869,other,2025-07-10 04:00:50
870,health,2025-07-10 04:00:50
871,health,2025-07-10 04:00:50
874,it,2025-07-10 04:00:50
876,it,2025-07-10 04:00:50
877,other,2025-07-10 04:00:50
878,sport,2025-07-10 04:00:50
879,sport,2025-07-10 04:00:50
880,other,2025-07-10 04:00:50
881,it,2025-07-10 04:00:50
882,other,2025-07-10 04:00:50
883,health,2025-07-10 04:00:50
884,other,2025-07-10 04:00:50
885,it,2025-07-10 04:00:50
886,other,2025-07-10 04:00:50
887,sport,2025-07-10 04:00:50
888,other,2025-07-10 04:00:50
890,it,2025-07-10 04:00:50
892,health,2025-07-10 04:00:50
893,other,2025-07-10 04:00:50
894,health,2025-07-10 04:00:50
895,sport,2025-07-10 04:00:50
897,health,2025-07-10 04:00:50
898,it,2025-07-10 04:00:50
899,health,2025-07-10 04:00:50
900,it,2025-07-10 04:00:50
901,health,2025-07-10 04:00:50
902,other,2025-07-10 04:00:50
903,other,2025-07-10 04:00:50
904,sport,2025-07-10 04:00:50
905,other,2025-07-10 04:00:50
906,it,2025-07-10 04:00:50
907,it,2025-07-10 04:00:52
908,health,2025-07-10 04:00:52
910,it,2025-07-10 04:00:52
912,other,2025-07-10 04:00:52
913,sport,2025-07-10 04:00:52
914,it,2025-07-10 04:00:52
915,it,2025-07-10 04:00:52
916,health,2025-07-10 04:00:52
917,health,2025-07-10 04:00:52
918,health,2025-07-10 04:00:52
919,sport,2025-07-10 04:00:52
921,sport,2025-07-10 04:00:52
924,sport,2025-07-10 04:00:52
925,health,2025-07-10 04:00:52
926,other,2025-07-10 04:00:52
929,sport,2025-07-10 04:00:52
931,sport,2025-07-10 04:00:52
932,other,2025-07-10 04:00:52
935,other,2025-07-10 04:00:52
936,it,2025-07-10 04:00:52
937,other,2025-07-10 04:00:52
938,sport,2025-07-10 04:00:52
939,health,2025-07-10 04:00:52
940,it,2025-07-10 04:00:52
941,health,2025-07-10 04:00:52
942,health,2025-07-10 04:00:52
943,it,2025-07-10 04:00:52
944,health,2025-07-10 04:00:52
945,sport,2025-07-10 04:00:52
948,health,2025-07-10 04:00:52
949,sport,2025-07-10 04:00:52
950,sport,2025-07-10 04:00:52
951,other,2025-07-10 04:00:52
953,other,2025-07-10 04:00:54
955,other,2025-07-10 04:00:54
956,other,2025-07-10 04:00:54
957,health,2025-07-10 04:00:54
959,other,2025-07-10 04:00:54
960,sport,2025-07-10 04:00:54
961,other,2025-07-10 04:00:54
962,health,2025-07-10 04:00:54
963,other,2025-07-10 04:00:54
964,sport,2025-07-10 04:00:54
965,other,2025-07-10 04:00:54
966,other,2025-07-10 04:00:54
967,other,2025-07-10 04:00:54
968,health,2025-07-10 04:00:54
969,other,2025-07-10 04:00:54
970,it,2025-07-10 04:00:54
971,other,2025-07-10 04:00:54
972,it,2025-07-10 04:00:54
973,it,2025-07-10 04:00:54
975,other,2025-07-10 04:00:54
977,other,2025-07-10 04:00:54
978,it,2025-07-10 04:00:54
979,sport,2025-07-10 04:00:54
980,it,2025-07-10 04:00:54
982,it,2025-07-10 04:00:54
983,sport,2025-07-10 04:00:54
984,sport,2025-07-10 04:00:54
985,health,2025-07-10 04:00:54
986,sport,2025-07-10 04:00:54
989,it,2025-07-10 04:00:54
991,health,2025-07-10 04:00:54
992,sport,2025-07-10 04:00:54
993,health,2025-07-10 04:00:54
994,health,2025-07-10 04:00:56
996,health,2025-07-10 04:00:56
998,it,2025-07-10 04:00:56
999,it,2025-07-10 04:00:56
1000,sport,2025-07-10 04:00:56
1001,health,2025-07-10 04:00:56
1002,sport,2025-07-10 04:00:56
1003,sport,2025-07-10 04:00:56
1004,sport,2025-07-10 04:00:56
1005,health,2025-07-10 04:00:56
1006,sport,2025-07-10 04:00:56
1007,other,2025-07-10 04:00:56
1009,health,2025-07-10 04:00:56
1011,it,2025-07-10 04:00:56
1012,sport,2025-07-10 04:00:56
1013,health,2025-07-10 04:00:56
1014,it,2025-07-10 04:00:56
1015,health,2025-07-10 04:00:56
1016,other,2025-07-10 04:00:56
